Load Factor,Servers,Customers,Iteration,Mean Wait Time
0.75,1,200,22,1.0487337654477864
0.75,1,300,22,1.633446368692643
0.75,1,400,22,1.8246312706210355
0.75,1,500,22,1.6124433600929402
0.75,1,600,22,1.5383633953987175
0.75,1,700,22,1.4600180572109789
0.75,1,800,22,1.3690113807132707
0.75,1,900,22,1.3029102556541203
0.75,1,1000,22,1.3559840689337717
0.75,1,2000,22,1.3047896223599746
0.75,1,3000,22,1.3240997557241392
0.75,1,4000,22,1.4210455009315341
0.75,1,5000,22,1.6753920181246216
0.75,1,6000,22,1.6753920181246216
0.75,1,7000,22,1.6753920181246216
0.75,1,8000,22,1.6753920181246216
0.75,1,9000,22,1.6753920181246216
0.75,1,10000,22,1.6753920181246216
0.75,1,20000,22,1.6753920181246216
0.75,1,30000,22,1.6753920181246216
0.75,1,40000,22,1.6753920181246216
0.75,1,50000,22,1.6753920181246216
0.75,1,60000,22,1.6753920181246216
0.75,1,70000,22,1.6753920181246216
0.75,1,80000,22,1.6753920181246216
0.75,1,90000,22,1.6753920181246216
0.75,1,100000,22,1.6753920181246216
0.75,1,100,23,1.31538097687313
0.75,1,200,23,1.594151687865381
0.75,1,300,23,1.485626042712874
0.75,1,400,23,1.7868630398942953
0.75,1,500,23,1.941743049268974
0.75,1,600,23,1.7407732131898135
0.75,1,700,23,1.714755066166957
0.75,1,800,23,1.585095320290224
0.75,1,900,23,1.4994597511293746
0.75,1,1000,23,1.5274785097936519
0.75,1,2000,23,1.4548413956402344
0.75,1,3000,23,1.5461786881913813
0.75,1,4000,23,1.506609448218852
0.75,1,5000,23,1.4834688336342066
0.75,1,6000,23,1.4834688336342066
0.75,1,7000,23,1.4834688336342066
0.75,1,8000,23,1.4834688336342066
0.75,1,9000,23,1.4834688336342066
0.75,1,10000,23,1.4834688336342066
0.75,1,20000,23,1.4834688336342066
0.75,1,30000,23,1.4834688336342066
0.75,1,40000,23,1.4834688336342066
0.75,1,50000,23,1.4834688336342066
0.75,1,60000,23,1.4834688336342066
0.75,1,70000,23,1.4834688336342066
0.75,1,80000,23,1.4834688336342066
0.75,1,90000,23,1.4834688336342066
0.75,1,100000,23,1.4834688336342066
0.75,1,100,24,1.3615550193376638
0.75,1,200,24,1.1875591968601364
0.75,1,300,24,1.1289585669643165
0.75,1,400,24,1.2698878885799672
0.75,1,500,24,1.4123315242808545
0.75,1,600,24,1.795520695485509
0.75,1,700,24,1.859114138652226
0.75,1,800,24,1.7643770504580885
0.75,1,900,24,1.809975872373246
0.75,1,1000,24,1.7244388795688887
0.75,1,2000,24,1.6526633502064734
0.75,1,3000,24,1.8219563463791055
0.75,1,4000,24,1.728651680982759
0.75,1,5000,24,1.6668412950291087
0.75,1,6000,24,1.6668412950291087
0.75,1,7000,24,1.6668412950291087
0.75,1,8000,24,1.6668412950291087
0.75,1,9000,24,1.6668412950291087
0.75,1,10000,24,1.6668412950291087
0.75,1,20000,24,1.6668412950291087
0.75,1,30000,24,1.6668412950291087
0.75,1,40000,24,1.6668412950291087
0.75,1,50000,24,1.6668412950291087
0.75,1,60000,24,1.6668412950291087
0.75,1,70000,24,1.6668412950291087
0.75,1,80000,24,1.6668412950291087
0.75,1,90000,24,1.6668412950291087
0.75,1,100000,24,1.6668412950291087
0.75,1,100,25,1.007760245612805
0.75,1,200,25,0.98551055314571
0.75,1,300,25,0.9326377039363118
0.75,1,400,25,0.8813458395991779
0.75,1,500,25,1.240287641249
0.75,1,600,25,1.2408333236566194
0.75,1,700,25,1.272125015447007
0.75,1,800,25,1.3176468271328685
0.75,1,900,25,1.3604542000352866
0.75,1,1000,25,1.3993385384977493
