Load Factor,Servers,Customers,Iteration,Mean Wait Time
0.75,4,200,24,2.7201753932028456
0.75,4,300,24,8.826256712607115
0.75,4,400,24,10.256589111282365
0.75,4,500,24,8.341996279685088
0.75,4,600,24,7.063255391238742
0.75,4,700,24,6.156284678992486
0.75,4,800,24,5.410340501026967
0.75,4,900,24,4.824111848032909
0.75,4,1000,24,4.4790671317310755
0.75,4,2000,24,3.6731648674540263
0.75,4,3000,24,2.708919594026451
0.75,4,4000,24,2.2337530709999145
0.75,4,5000,24,2.0568922201239257
0.75,4,6000,24,1.9559098728702513
0.75,4,7000,24,1.8441371071590456
0.75,4,8000,24,1.7988179887759324
0.75,4,9000,24,1.79158399961842
0.75,4,10000,24,1.79158399961842
0.75,4,20000,24,1.79158399961842
0.75,4,30000,24,1.79158399961842
0.75,4,40000,24,1.79158399961842
0.75,4,50000,24,1.79158399961842
0.75,4,60000,24,1.79158399961842
0.75,4,70000,24,1.79158399961842
0.75,4,80000,24,1.79158399961842
0.75,4,90000,24,1.79158399961842
0.75,4,100000,24,1.79158399961842
0.75,4,100,25,1.0074380784343773
0.75,4,200,25,0.6532124148116903
0.75,4,300,25,1.5387379608271408
0.75,4,400,25,1.3858545559739788
0.75,4,500,25,1.2721819848649998
0.75,4,600,25,1.1668216930643431
0.75,4,700,25,1.2346861331908086
0.75,4,800,25,1.2078561564580694
0.75,4,900,25,1.4818738938643936
0.75,4,1000,25,1.425716756398856
0.75,4,2000,25,1.0648685775343387
0.75,4,3000,25,1.091902248993788
